wl,skin_mua,skin_mus,fat_mua,fat_mus,muscle_mua,muscle_mus
840,1.2520785970000001,20.864345104415595,0.007259999999999998,12.345036083015497,0.17432445,3.543083900226758
841,1.247990728,20.846975725273804,0.00715,12.331384047865317,0.1755264,3.5346630264350383
842,1.24390164,20.829641421201625,0.00703,12.317763306686356,0.1767282,3.526272137936482
843,1.2399140530000001,20.812342079838977,0.00692,12.304173750706195,0.17793044999999996,3.517911092536541
844,1.235934166,20.795077589318428,0.00685,12.29061527165893,0.17912969999999995,3.50957974888255
845,1.2319293009999999,20.777847838262478,0.00678,12.27708776178221,0.18015224999999996,3.5012779664577574
846,1.228021223,20.760652715780815,0.006690000000000001,12.2635911138143,0.18117555,3.493005605575396
847,1.224089062,20.743492111467624,0.00661,12.25012522099117,0.18201569999999997,3.4847625273728102
848,1.220152907,20.726365915398905,0.006509999999999999,12.236689977043604,0.18285674999999998,3.4765485938056253
849,1.216221539,20.709274018129793,0.00643,12.223285276194321,0.18369855000000002,3.4683636676419702
850,1.2122933900000001,20.69221631069192,0.006370000000000001,12.209911013155129,0.1845405,3.4602076124567476
851,1.208112724,20.67519268459077,0.00633,12.19656708312408,0.1850418,3.4520802926259426
852,1.2039380519999998,20.65820303180307,0.00632,12.183253381782668,0.1855422,3.4439815733209906
853,1.199763686,20.641247244774206,0.0063100000000000005,12.169969805293029,0.1860465,3.4359113205031826
854,1.1955950260000001,20.624325216415627,0.00633,12.156716250295169,0.1865487,3.4278694009181203
855,1.191556404,20.60743684010228,0.00639,12.143492613904206,0.1872066,3.419855682090216
856,1.187521001,20.590582009670086,0.00647,12.130298793707631,0.18786465,3.411870032317233
857,1.183510759,20.57376061941338,0.00656,12.117134687762599,0.18872954999999997,3.4039123206648796
858,1.1794945170000002,20.556972564082436,0.00662,12.10400019459322,0.18959445000000003,3.3959824169614383
859,1.1754742870000001,20.54021773888094,0.006659999999999999,12.090895213187888,0.19046114999999997,3.3880801917924437
860,1.1715620629999999,20.52349603946353,0.00674,12.077819642996616,0.19132875,3.380205516495403
861,1.1677623090000002,20.506807361933326,0.0068,12.064773383928388,0.19230645,3.372358263154558
862,1.163970555,20.490151602839486,0.0069,12.05175633634854,0.19328415,3.36453830459569
863,1.1601888009999999,20.473528659174786,0.00705,12.038768401076151,0.19426185,3.3567455143809695
864,1.1565150409999998,20.45693842837318,0.007240000000000002,12.025809479381453,0.19523865,3.348979766803841
865,1.152838471,20.44038080830744,0.0075099999999999984,12.012879472983261,0.19608194999999995,3.3412409368839584
866,1.1491779069999999,20.42385569728674,0.007859999999999999,11.99997828404642,0.19692615,3.333528900362155
867,1.145500227,20.40736299405431,0.00822,11.987105815179264,0.19763295,3.3258435336954513
868,1.141826841,20.39090259778507,0.0086,11.974261969431105,0.19834185,3.3181847140521143
869,1.138255509,20.37447440808333,0.00899,11.961446650289716,0.19910085000000002,3.3105523193067437
870,1.134584477,20.358078324980404,0.00938,11.94865976167887,0.19986284999999998,3.302946228035408
871,1.131234369,20.34171424893238,0.00979,11.935901207955851,0.20083065,3.2953663195108094
872,1.1279885549999997,20.325382080817782,0.01022,11.92317089390901,0.20180055,3.2878124736975
873,1.12466124,20.3090817219353,0.01074,11.910468724755335,0.20277,3.2802845712471247
874,1.1214474260000002,20.292813074001554,0.01133,11.897794606138026,0.2037399,3.2727824934937084
875,1.118248552,20.276576039148825,0.01198,11.885148444124098,0.2047308,3.265306122448979
876,1.1144189359999999,20.26037051992284,0.01264,11.872530145202,0.20511959999999999,3.2578553407977315
877,1.1106217610000002,20.24419641928054,0.01345,11.859939616279224,0.20552985000000001,3.2504300318932193
878,1.1068333730000002,20.228053640587895,0.0143,11.847376764679993,0.20594085,3.2430300797525957
879,1.1031681979999999,20.2119420876177,0.01527,11.834841498142875,0.20635110000000004,3.2356553690523797
880,1.099427816,20.195861664547422,0.01636,11.8223337248185,0.20676299999999997,3.2283057851239674
881,1.096154677,20.17981227595702,0.017519999999999997,11.809853353267236,0.20749364999999997,3.220981213949168
882,1.0929803249999999,20.163793826826815,0.01867,11.797400292456903,0.20822504999999997,3.213681542155789
883,1.08972518,20.147806222535348,0.01992,11.784974451760492,0.2089548,3.206406657013245
884,1.086578822,20.131849368857274,0.02121,11.772575740953922,0.20968529999999996,3.199156446428206
885,1.083349215,20.115923171961246,0.02262,11.760204070213767,0.21036975,3.191930798940279
886,1.080241902,20.100027538407833,0.02414,11.74785935011506,0.21105629999999997,3.184729603717726
887,1.0771589020000003,20.084162375147436,0.025810000000000003,11.735541491629053,0.21169649999999998,3.177552750553212
888,1.0741871150000002,20.068327589518233,0.02754,11.723250406121029,0.21233595,3.170400129859589
889,1.0711361570000002,20.052523089244115,0.02932,11.710986005348111,0.21298245,3.163271632665714
890,1.0681464180000002,20.036748782432674,0.031160000000000007,11.698748201457096,0.2136291,3.1561671506122964
891,1.065442217,20.021004577573148,0.03305,11.6865369069823,0.21450884999999997,3.1490865759477806
892,1.0627420220000001,20.005290383534422,0.034910000000000004,11.674352034843402,0.21538949999999996,3.1420298015242616
893,1.060055034,19.989606109563045,0.03674,11.66219349834334,0.2162685,3.13499672079343
894,1.0573411270000002,19.97395166528122,0.03833,11.650061211166182,0.21715035,3.127987227802551
895,1.0546189320000001,19.958326960684847,0.03983,11.637955087375023,0.21803099999999997,3.121001217190474
896,1.0519027310000002,19.94273190614155,0.04121,11.625875041409913,0.21891075000000004,3.1140385841836733
897,1.049190536,19.92716641238874,0.04256,11.613820988085772,0.21979139999999994,3.1070992245923175
898,1.046473548,19.91163039053168,0.04384,11.601792842590344,0.2206704,3.1001830348063746
899,1.043775359,19.89612375204155,0.04506,11.589790520482142,0.22155194999999994,3.0932899117917447
900,1.0410971640000002,19.880646408753545,0.04633,11.577813937688424,0.22243260000000004,3.0864197530864197
901,1.0382415550000001,19.865198272864976,0.04766,11.565863010503165,0.22310294999999997,3.0795724567966776
902,1.0354387330000001,19.849779256933378,0.04915,11.553937655585074,0.22377405,3.072747921593306
903,1.032672992,19.834389273874628,0.05078,11.542037789955575,0.22442459999999997,3.065946046707848
904,1.029979251,19.81902823696111,0.05267,11.53016333099685,0.22507515,3.05916673192889
905,1.027332117,19.803696059819828,0.054720000000000005,11.518314196449865,0.22568145,3.0524098775983637
906,1.024782202,19.788392656430585,0.05721,11.506490304412413,0.2262879,3.045675384607887
907,1.022293813,19.773117941124156,0.05994,11.494691573337192,0.22684724999999997,3.0389631543951308
908,1.0199234240000001,19.757871828580463,0.06316000000000001,11.482917922029856,0.22740660000000001,3.032273088940208
909,1.0176141220000001,19.74265423382677,0.06663,11.471169269647113,0.2279697,3.0256050907621015
910,1.015395745,19.7274650722359,0.07046000000000001,11.459445535694822,0.22853085,3.0189590629151066
911,1.015680471,19.71230425952444,0.07438,11.447746640026107,0.23144895000000001,3.012334908985313
912,1.0159984100000001,19.697171711750965,0.07837000000000001,11.436072502839462,0.2343663,3.005732533087104
