Wavelength (nm),PC,PH,PI,PK,WH_lie0_1,WH_lie0_2,,,,,,,
1003.515,652,702.333333333333,917,2028.33333333333,756,756,,,,,,,
1003.8589,652.666666666667,686.666666666667,931.666666666667,2043.33333333333,742,758,,,,,,,
1004.2028,648.666666666667,686.333333333333,919,2007.66666666667,759,725,,,,,,,
1004.5467,642,684.666666666667,911.333333333333,2014,755,731,,,,,,,
1004.8906,649.666666666667,685.666666666667,909.666666666667,1989,755,729,,,,,,,
1005.2345,642,686.333333333333,905,1968.66666666667,748,733,,,,,,,
1005.5784,643.333333333333,682.666666666667,903.333333333333,1965.33333333333,743,726,,,,,,,
1005.9223,642,684.666666666667,896.666666666667,1976.66666666667,730,732,,,,,,,
1006.2662,635.666666666667,684,910,1947.33333333333,742,736,,,,,,,
1006.6101,647.333333333333,667.333333333333,903.333333333333,1972.33333333333,754,715,,,,,,,
1006.954,637.666666666667,682,890.333333333333,1953.66666666667,758,737,,,,,,,
1007.2979,644.333333333333,677,904.333333333333,1940,745,728,,,,,,,
1007.6418,635,671,885.666666666667,1914,740,742,,,,,,,
1007.9857,639.333333333333,671.333333333333,880,1889.66666666667,752,742,,,,,,,
1008.3296,628.666666666667,662,861.333333333333,1839.33333333333,740,725,,,,,,,
1008.6735,631,659.666666666667,858,1805,720,720,,,,,,,
1009.0174,624.666666666667,637.666666666667,851,1781,712,713,,,,,,,
1009.3613,615.666666666667,647.333333333333,830.333333333333,1746,710,694,,,,,,,
1009.7052,608,641.666666666667,821.333333333333,1741,717,714,,,,,,,
1010.0491,608.666666666667,628.666666666667,817.333333333333,1692.33333333333,717,708,,,,,,,
1010.393,604,628,797,1675,694,700,,,,,,,
1010.7369,596.666666666667,622.333333333333,799.666666666667,1634,692,702,,,,,,,
1011.0808,589,622,790,1620.66666666667,708,688,,,,,,,
1011.4247,596.666666666667,613,782,1593,699,691,,,,,,,
1011.7686,588.333333333333,618.333333333333,776.333333333333,1603.66666666667,698,674,,,,,,,
1012.1125,586.666666666667,612,775,1570.66666666667,714,686,,,,,,,
1012.4564,585,613.666666666667,770.666666666667,1573.33333333333,696,675,,,,,,,
1012.8003,583.666666666667,605.333333333333,775.333333333333,1536,687,689,,,,,,,
1013.1442,572.666666666667,602.333333333333,757.333333333333,1530.66666666667,701,671,,,,,,,
1013.4881,571.666666666667,595.333333333333,745,1503.33333333333,691,672,,,,,,,
1013.832,565,584,753,1471.33333333333,676,665,,,,,,,
1014.1759,577.333333333333,584,732.333333333333,1456,672,672,,,,,,,
1014.5198,561.666666666667,590,735.333333333333,1400.33333333333,665,680,,,,,,,
1014.8637,561,577,726.333333333333,1406.66666666667,674,671,,,,,,,
1015.2076,566,574.666666666667,728,1372.33333333333,675,672,,,,,,,
1015.5515,552,560.666666666667,714.666666666667,1373.33333333333,686,659,,,,,,,
1015.8954,552.666666666667,565,698.666666666667,1347,668,656,,,,,,,
1016.2393,554.666666666667,552.333333333333,709.333333333333,1319,665,659,,,,,,,
1016.5832,551,557.666666666667,701,1291.33333333333,680,666,,,,,,,
1016.9271,548.666666666667,557.333333333333,701,1284,670,665,,,,,,,
1017.271,546.333333333333,551,680.333333333333,1277.66666666667,665,654,,,,,,,
1017.6149,538.333333333333,552.666666666667,686.666666666667,1259.33333333333,659,647,,,,,,,
1017.9588,543.666666666667,548.666666666667,678.333333333333,1237.33333333333,655,642,,,,,,,
1018.3027,545,535,667,1218,663,637,,,,,,,
1018.6466,539.333333333333,543.333333333333,663.333333333333,1203,645,631,,,,,,,
1018.9905,531,541.333333333333,656,1178.66666666667,637,635,,,,,,,
1019.3344,523.333333333333,529.666666666667,645.333333333333,1150,625,627,,,,,,,
1019.6783,521,519,628.333333333333,1115.33333333333,615,608,,,,,,,
1020.0222,507.333333333333,520.666666666667,622,1099.66666666667,618,609,,,,,,,
1020.3661,509.666666666667,514.666666666667,623.666666666667,1096,626,603,,,,,,,
1020.71,513.333333333333,521.666666666667,621,1103,608,611,,,,,,,
1021.0539,507.333333333333,510.333333333333,615.333333333333,1097.66666666667,617,599,,,,,,,
1021.3978,505.666666666667,514.666666666667,612,1084.33333333333,622,631,,,,,,,
1021.7417,510.666666666667,511.333333333333,612,1094,616,600,,,,,,,
1022.0856,508.666666666667,505.333333333333,618,1080.33333333333,617,605,,,,,,,
1022.4295,509.666666666667,512.333333333333,612.333333333333,1097.33333333333,608,600,,,,,,,
1022.7734,508.666666666667,512,617,1095,620,599,,,,,,,
1023.1173,517.666666666667,515.666666666667,623,1114.66666666667,628,620,,,,,,,
1023.4612,517.333333333333,524.333333333333,624.666666666667,1138.66666666667,628,624,,,,,,,
1023.8051,520.666666666667,526.666666666667,637.666666666667,1150.33333333333,624,628,,,,,,,
1024.149,519.333333333333,526.333333333333,637,1159,628,627,,,,,,,
1024.4929,524,525,633.333333333333,1164,635,641,,,,,,,
1024.8368,525.666666666667,521,641.333333333333,1148,628,622,,,,,,,
1025.1807,527.333333333333,530,625,1151.66666666667,623,615,,,,,,,
1025.5246,514.666666666667,522,619,1140.33333333333,618,626,,,,,,,
1025.8685,516.666666666667,519.333333333333,626.333333333333,1129.33333333333,620,607,,,,,,,
1026.2124,504.333333333333,510.333333333333,620,1119.66666666667,609,614,,,,,,,
1026.5563,506,519,616,1111.66666666667,606,596,,,,,,,
1026.9002,507.333333333333,507.333333333333,616.333333333333,1099.33333333333,598,590,,,,,,,
1027.2441,504.333333333333,515.333333333333,609,1095.66666666667,605,584,,,,,,,
1027.588,508,505,604,1087,590,602,,,,,,,
1027.9319,498.666666666667,510.666666666667,603.333333333333,1082.33333333333,594,589,,,,,,,
1028.2758,499.666666666667,504.333333333333,609.666666666667,1092.33333333333,590,586,,,,,,,
1028.6197,498,504,607,1076.33333333333,603,589,,,,,,,
1028.9636,505.666666666667,501.666666666667,604.333333333333,1076.33333333333,603,572,,,,,,,
1029.3075,493,511,593.333333333333,1089.66666666667,591,602,,,,,,,
1029.6514,493,501.333333333333,596.666666666667,1091.33333333333,573,572,,,,,,,
1029.9953,497.666666666667,506.333333333333,597.333333333333,1068.66666666667,585,573,,,,,,,
1030.3392,498.333333333333,502,600.333333333333,1082,580,556,,,,,,,
1030.6831,498.333333333333,501.666666666667,590,1055.66666666667,565,569,,,,,,,
1031.027,490,499,599.333333333333,1061.66666666667,572,558,,,,,,,
1031.3709,499,493.666666666667,593,1078.66666666667,569,563,,,,,,,
1031.7148,500.666666666667,502.333333333333,594.666666666667,1068.66666666667,577,572,,,,,,,
1032.0587,500.666666666667,502,597.333333333333,1069.33333333333,578,556,,,,,,,
1032.4026,490.666666666667,504.333333333333,589.333333333333,1071,565,566,,,,,,,
1032.7465,490.666666666667,503.333333333333,587.666666666667,1064.66666666667,558,567,,,,,,,
1033.0904,491.666666666667,492.333333333333,581.666666666667,1057.66666666667,558,555,,,,,,,
1033.4343,490,495,587.666666666667,1076.33333333333,560,560,,,,,,,
1033.7782,487.666666666667,502,587,1075.33333333333,556,557,,,,,,,
1034.1221,495,497.333333333333,589,1073,550,544,,,,,,,
1034.466,489.333333333333,501.333333333333,589.333333333333,1068,555,548,,,,,,,
1034.8099,483.666666666667,494.666666666667,589.666666666667,1075.66666666667,545,553,,,,,,,
1035.1538,489,500,589.333333333333,1062,549,557,,,,,,,
1035.4977,490.666666666667,492.333333333333,578.666666666667,1070.33333333333,563,553,,,,,,,
1035.8416,489.666666666667,498,585.333333333333,1062.33333333333,557,567,,,,,,,
1036.1855,494,497,582,1070,561,559,,,,,,,
1036.5294,480.333333333333,491.333333333333,585.333333333333,1065.33333333333,555,533,,,,,,,
1036.8733,476.666666666667,496,573.333333333333,1044.66666666667,544,544,,,,,,,
1037.2172,485.333333333333,495,576.333333333333,1054.33333333333,550,546,,,,,,,
1037.5611,486.666666666667,494,578.666666666667,1053.33333333333,550,551,,,,,,,
1037.905,474.666666666667,492,568.666666666667,1055.66666666667,539,533,,,,,,,
1038.2489,486,487.333333333333,572.333333333333,1025.66666666667,541,532,,,,,,,
1038.5928,482,491.333333333333,566.333333333333,1034.33333333333,541,538,,,,,,,
1038.9367,480,482.333333333333,563.333333333333,1040,547,530,,,,,,,
1039.2806,485,489.333333333333,573.333333333333,1028.66666666667,537,534,,,,,,,
1039.6245,476.333333333333,485.666666666667,558,1013.33333333333,530,532,,,,,,,
1039.9684,475.666666666667,474,565,1015.33333333333,542,543,,,,,,,
1040.3123,469,477.666666666667,552.666666666667,997.666666666667,531,516,,,,,,,
1040.6562,465,481.333333333333,551.333333333333,986.333333333333,527,533,,,,,,,
1041.0001,465.666666666667,479.333333333333,542.666666666667,986.333333333333,530,529,,,,,,,
1041.344,471.666666666667,475,542.666666666667,984.333333333333,517,513,,,,,,,
1041.6879,459,473.666666666667,542,975,532,529,,,,,,,
1042.0318,465.666666666667,472.666666666667,545,978.666666666667,517,502,,,,,,,
1042.3757,457,466.333333333333,545.333333333333,955.333333333333,523,513,,,,,,,
1042.7196,461.666666666667,465.666666666667,540.666666666667,955,516,521,,,,,,,
1043.0635,456.666666666667,467.333333333333,543,947,532,496,,,,,,,
1043.4074,459,462.666666666667,522.666666666667,938.666666666667,512,500,,,,,,,
1043.7513,454.333333333333,460.333333333333,528,918.333333333333,511,516,,,,,,,
1044.0952,450.666666666667,454,525.666666666667,923,513,504,,,,,,,
1044.4391,454,460,529.666666666667,908.333333333333,507,506,,,,,,,
1044.783,445.666666666667,452.666666666667,523,903.666666666667,503,507,,,,,,,
1045.1269,450.333333333333,459.666666666667,521.333333333333,905.666666666667,505,500,,,,,,,
1045.4708,449.666666666667,452,518.333333333333,897,497,501,,,,,,,
1045.8147,446.333333333333,454.333333333333,515,888.666666666667,506,499,,,,,,,
1046.1586,442.666666666667,448,516.333333333333,882.666666666667,495,493,,,,,,,
1046.5025,445.666666666667,449,510,866.333333333333,487,493,,,,,,,
1046.8464,439.666666666667,441,500.333333333333,863,489,481,,,,,,,
1047.1903,436.333333333333,435.666666666667,496,834,493,483,,,,,,,
1047.5342,434.333333333333,440.666666666667,495,835.666666666667,480,479,,,,,,,
1047.8781,434,437.666666666667,488.666666666667,820,480,473,,,,,,,
1048.222,425,432.666666666667,493,809,479,480,,,,,,,
1048.5659,424.666666666667,436.333333333333,491.666666666667,817.333333333333,489,474,,,,,,,
1048.9098,426.666666666667,429,490.333333333333,805.666666666667,477,474,,,,,,,
1049.2537,426.666666666667,431.666666666667,483,798,471,472,,,,,,,
1049.5976,429.333333333333,428.333333333333,486,799,472,467,,,,,,,
1049.9415,434.666666666667,428.666666666667,488,803.666666666667,475,481,,,,,,,
1050.2854,428.666666666667,434.666666666667,478.333333333333,794.666666666667,472,467,,,,,,,
1050.6293,429.666666666667,432.666666666667,493.333333333333,811,482,474,,,,,,,
1050.9732,426,432.666666666667,483,793.666666666667,470,466,,,,,,,
1051.3171,419.666666666667,428.333333333333,482.666666666667,794.333333333333,467,469,,,,,,,
1051.661,427.333333333333,437.666666666667,474.666666666667,783.333333333333,465,473,,,,,,,
1052.0049,422,428.666666666667,480,773.666666666667,475,481,,,,,,,
1052.3488,422.333333333333,430.333333333333,476,780.666666666667,463,465,,,,,,,
1052.6927,422.666666666667,430.666666666667,472,767.666666666667,474,467,,,,,,,
1053.0366,418.666666666667,421.333333333333,465,761.666666666667,464,474,,,,,,,
1053.3805,421,424,469,758,470,470,,,,,,,
1053.7244,417,415,469.666666666667,741,461,463,,,,,,,
1054.0683,419.333333333333,414.666666666667,464,750,453,460,,,,,,,
1054.4122,416.666666666667,418,455,743.666666666667,457,456,,,,,,,
1054.7561,408,415.333333333333,461.333333333333,744,464,457,,,,,,,
1055.1,415,414.333333333333,455.666666666667,716.666666666667,456,453,,,,,,,
1055.4439,411.666666666667,416.666666666667,454.666666666667,715.333333333333,457,452,,,,,,,
1055.7878,409,406.666666666667,458,713,453,452,,,,,,,
1056.1317,407.666666666667,410.333333333333,452.666666666667,709.666666666667,464,457,,,,,,,
1056.4756,406.333333333333,414.666666666667,453.666666666667,702.333333333333,444,460,,,,,,,
1056.8195,409.666666666667,413.666666666667,446,692.666666666667,446,445,,,,,,,
1057.1634,402.666666666667,406.333333333333,445.333333333333,689.666666666667,458,436,,,,,,,
1057.5073,402.333333333333,405.333333333333,442.333333333333,683,445,443,,,,,,,
1057.8512,403.666666666667,405.666666666667,438.666666666667,681,451,446,,,,,,,
1058.1951,399,408.333333333333,442.666666666667,669.333333333333,452,439,,,,,,,
1058.539,397.666666666667,399.666666666667,437.333333333333,668.333333333333,439,447,,,,,,,
1058.8829,398.333333333333,398.333333333333,442.333333333333,668.666666666667,438,443,,,,,,,
1059.2268,397.333333333333,401,441.666666666667,665.333333333333,441,439,,,,,,,
1059.5707,395.666666666667,398.666666666667,431,657.666666666667,437,427,,,,,,,
1059.9146,398.333333333333,402.333333333333,431.666666666667,659,443,434,,,,,,,
1060.2585,395.666666666667,392.666666666667,437.333333333333,652.666666666667,433,435,,,,,,,
1060.6024,392.666666666667,399,433,658.333333333333,440,452,,,,,,,
1060.9463,394.666666666667,400,434.333333333333,657.666666666667,453,444,,,,,,,
1061.2902,397.666666666667,398.333333333333,439,658,440,440,,,,,,,
1061.6341,391,397,434,651.666666666667,440,441,,,,,,,
1061.978,397.666666666667,396.666666666667,432.333333333333,650,432,439,,,,,,,
1062.3219,395.333333333333,393.666666666667,431.666666666667,641,434,426,,,,,,,
1062.6658,390,392,432.333333333333,636.333333333333,436,430,,,,,,,
1063.0097,387.333333333333,392.333333333333,422,634.666666666667,437,419,,,,,,,
1063.3536,392.666666666667,389.666666666667,426.666666666667,627.666666666667,442,428,,,,,,,
1063.6975,392.333333333333,393.333333333333,428.666666666667,620.333333333333,434,426,,,,,,,
1064.0414,388.666666666667,391.666666666667,419,617,419,416,,,,,,,
1064.3853,387,394,420.333333333333,613,429,415,,,,,,,
1064.7292,390,392.333333333333,422.666666666667,610.666666666667,430,418,,,,,,,
1065.0731,386.666666666667,384.666666666667,417,602,424,433,,,,,,,
1065.417,383.333333333333,389.666666666667,418.333333333333,603.333333333333,422,416,,,,,,,
1065.7609,386,389.333333333333,416.333333333333,600.333333333333,430,419,,,,,,,
1066.1048,390,383,416,594,427,418,,,,,,,
1066.4487,386,388.333333333333,417.333333333333,608.666666666667,423,425,,,,,,,
1066.7926,379.333333333333,381.666666666667,417,601.666666666667,420,424,,,,,,,
1067.1365,382,384.666666666667,419.333333333333,601.666666666667,421,430,,,,,,,
1067.4804,379.333333333333,381.333333333333,413,585,417,422,,,,,,,
1067.8243,380.333333333333,382.666666666667,412.333333333333,584.333333333333,415,419,,,,,,,
1068.1682,378.333333333333,380.333333333333,409.333333333333,576.333333333333,416,410,,,,,,,
1068.5121,378.333333333333,381,408,577,419,422,,,,,,,
1068.856,374,373,406,578,420,418,,,,,,,
1069.1999,376,375,408.666666666667,578.666666666667,409,404,,,,,,,
1069.5438,383,375.333333333333,409.333333333333,564,422,420,,,,,,,
1069.8877,376,374.666666666667,407.333333333333,560.333333333333,412,410,,,,,,,
1070.2316,372.666666666667,377.666666666667,406,561.666666666667,408,408,,,,,,,
1070.5755,376.666666666667,380,401,557.333333333333,412,410,,,,,,,
1070.9194,373,379.666666666667,403.333333333333,556.666666666667,408,406,,,,,,,
1071.2633,374.333333333333,373.666666666667,399.666666666667,559.333333333333,407,402,,,,,,,
1071.6072,373.333333333333,371.666666666667,405,552.666666666667,412,412,,,,,,,
1071.9511,369.333333333333,374.333333333333,398.333333333333,545.333333333333,409,403,,,,,,,
1072.295,377.666666666667,373,395.666666666667,548.333333333333,401,396,,,,,,,
1072.6389,372,372,397.333333333333,545.666666666667,401,412,,,,,,,
1072.9828,370,371.333333333333,392,533.333333333333,403,402,,,,,,,
1073.3267,366,371,393.333333333333,536.666666666667,401,401,,,,,,,
1073.6706,367.333333333333,366.333333333333,399.333333333333,537.666666666667,410,401,,,,,,,
1074.0145,362.333333333333,368,388.333333333333,530,396,399,,,,,,,
1074.3584,364.666666666667,367.333333333333,388.666666666667,519.666666666667,406,397,,,,,,,
1074.7023,368.333333333333,368.666666666667,393.333333333333,516.666666666667,411,401,,,,,,,
1075.0462,364,365,398,513.666666666667,395,396,,,,,,,
1075.3901,365.666666666667,361,389.666666666667,512,392,397,,,,,,,
1075.734,362.333333333333,365.333333333333,386.666666666667,502,393,394,,,,,,,
1076.0779,361.333333333333,364.333333333333,385.333333333333,502.666666666667,383,387,,,,,,,
1076.4218,359.666666666667,364,385.666666666667,501.666666666667,386,391,,,,,,,
1076.7657,359.666666666667,361,385.333333333333,505.333333333333,389,389,,,,,,,
1077.1096,356.666666666667,360,378.333333333333,494,399,390,,,,,,,
1077.4535,362.333333333333,360.333333333333,382,497.666666666667,391,402,,,,,,,
1077.7974,360.333333333333,356.333333333333,378.666666666667,487,386,397,,,,,,,
1078.1413,360.333333333333,360.666666666667,379.333333333333,490.333333333333,400,395,,,,,,,
1078.4852,355.666666666667,361.333333333333,374.666666666667,492.666666666667,376,387,,,,,,,
1078.8291,359,359.666666666667,375.333333333333,492,399,388,,,,,,,
1079.173,351.666666666667,357.333333333333,377.333333333333,486.666666666667,380,381,,,,,,,
1079.5169,356,358.666666666667,375.333333333333,492.333333333333,394,388,,,,,,,
1079.8608,353.666666666667,354,380.333333333333,488,387,392,,,,,,,
1080.2047,357.333333333333,360.333333333333,377.666666666667,482.333333333333,389,385,,,,,,,
1080.5486,354,354,372.333333333333,479.333333333333,388,381,,,,,,,
1080.8925,354.333333333333,354,376.666666666667,469,384,384,,,,,,,
1081.2364,353,352,367.666666666667,465,383,384,,,,,,,
1081.5803,349,353.333333333333,371,462.666666666667,379,376,,,,,,,
1081.9242,348.333333333333,351.333333333333,367.666666666667,463,375,381,,,,,,,
1082.2681,350,352.333333333333,367.666666666667,460.333333333333,370,378,,,,,,,
1082.612,351.333333333333,352.333333333333,369,458.666666666667,372,388,,,,,,,
1082.9559,349.333333333333,348.666666666667,372,456.333333333333,378,382,,,,,,,
1083.2998,350.333333333333,351,366.666666666667,457,373,379,,,,,,,
1083.6437,349,351.333333333333,369.333333333333,453,378,378,,,,,,,
1083.9876,346,354.666666666667,367,460,369,375,,,,,,,
1084.3315,349.333333333333,350.333333333333,365.666666666667,449.333333333333,378,373,,,,,,,
1084.6754,351.333333333333,350.333333333333,364.666666666667,450.333333333333,375,363,,,,,,,
1085.0193,345.666666666667,352,369,447.666666666667,374,375,,,,,,,
1085.3632,348.333333333333,352.666666666667,366.666666666667,444,381,366,,,,,,,
1085.7071,344.666666666667,345.666666666667,363,449.333333333333,374,375,,,,,,,
1086.051,346,347.666666666667,363.666666666667,437.666666666667,373,368,,,,,,,
1086.3949,347,346.333333333333,360.333333333333,442.666666666667,368,372,,,,,,,
1086.7388,347.333333333333,346,367.333333333333,446,377,371,,,,,,,
1087.0827,342.666666666667,343.666666666667,360,439.666666666667,366,377,,,,,,,
1087.4266,347.666666666667,344.666666666667,364,440,366,370,,,,,,,
1087.7705,342.333333333333,346.333333333333,357,435.333333333333,367,373,,,,,,,
1088.1144,344.666666666667,345.333333333333,358.666666666667,431.333333333333,367,380,,,,,,,
1088.4583,345.333333333333,346.333333333333,356.666666666667,435.333333333333,367,376,,,,,,,
1088.8022,341.333333333333,343,359.666666666667,429,368,371,,,,,,,
1089.1461,342,348,353.666666666667,428.666666666667,368,369,,,,,,,
1089.49,341.333333333333,340.666666666667,355.333333333333,429.666666666667,364,363,,,,,,,
